identifiant,nom_etablissement,numero_siret,adresse,code_postal,commune,departement,region,coordonnees_x,coordonnees_y,code_epsg,code_ape,libelle_ape,libelle_eprtr,prelevements_eaux_souterraines,prelevements_eaux_surface,prelevements_reseau_distribution,somme_prelevements_(m3),Somme_de_rejet_raccorde_m3_par_an,Somme_de_rejet_isole_m3_par_an,Somme_des_rejets_(m3)
9000285,OPALE DEFENSE,53107587700013,60 Boulevard Gnral Martial Valin,75015,PARIS-15E-ARRONDISSEMENT,PARIS,ILE-DE-FRANCE,2.275530,48.836530,4326,8110Z,Activités combinées de soutien lié aux bâtiments,,  778 269 ,,,  778 269 ,,  778 269 ,  778 269 
10004115,SAS PARMENTINE PRODUCTION,33348527400034,ROUTE DE LHOPITEAU ZONE INDUSTRIELLE,28150,VOVES,EURE-ET-LOIR,CENTRE,1.614820,48.273030,2154,8292Z,Activités de conditionnement,,  13 929 ,,,  13 929 ,,,
52203437,SOCIETE AUREGAN-MEGRET,38761503200027,11 RUE DE LA RESIDENCE LANGOUHEDRE LANGOUHEDRE,22640,PLENEE-JUGON,COTES-D'ARMOR,BRETAGNE,-2.373270,48.376420,2154,0161Z,Activités de soutien aux cultures,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),,14 929,635,15 564,,,
7000056,CARRIERES DU BASSIN DE LA SAMBRE,31641770800039,Chemin des Paquiers,59330,LIMONT-FONTAINE,NORD,HAUTS-DE-FRANCE,3.917140,50.218230,2154,7010Z,Activités des sièges sociaux,Extraction à  ciel ouvert et exploitation en carrière lorsque la surperficie du site oà¹ sont effectuées des opérations d'extraction est égale à  25 hectares,  10 490 000 ,,,  10 490 000 ,,  10 490 000 ,  10 490 000 
6400988,LYONDELLBASELL SERVICES FRANCE SAS,50153703900023,CHEMIN DEPARTEMENTAL QRT OUEST RAFFINERIE DE BERRE  CD  54,13130,BERRE-L'ETANG,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.165100,43.472210,2154,7010Z,Activités des sièges sociaux,,,,  140 374 ,  140 374 ,  5 164 226 ,  5 139 958 ,  10 304 184 
6410871,LYONDELLBASELL SERVICES FRANCE SAS,50153703900023,CHEMIN DEPARTEMENTAL QRT OUEST RAFFINERIE DE BERRE  CD  54,13130,BERRE-L'ETANG,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,5.162060,43.502950,27572,7010Z,Activités des sièges sociaux,Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,,  118 464 ,  644 003 ,  762 467 ,  5 164 226 ,  5 139 958 ,  10 304 184 
20800008,BETON ET AGREGATS,42228223600047,LIEU-DIT PURETTA,20290,LUCCIANA,HAUTE-CORSE,CORSE,9.498180,42.552310,,7010Z,Activités des sièges sociaux,,  58 490 ,,  74 408 ,  132 898 ,,  412 906 ,  412 906 
5521186,SILL DAIRY INTERNATIONAL,48768161100025,25B  rue Rue Auguste Bartholdi,29400,LANDIVISIAU,FINISTERE,BRETAGNE,-4.077990,48.520820,2154,7010Z,Activités des sièges sociaux,Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),,,134 162,134 162,  178 313 ,,  178 313 
5101291,LAFARGE GRANULATS,56211088200015,cd155 lieu dit les taillis,60126,LONGUEIL-SAINTE-MARIE,OISE,HAUTS-DE-FRANCE,2.670760,49.333090,2154,7010Z,Activités des sièges sociaux,Extraction à  ciel ouvert et exploitation en carrière lorsque la surperficie du site oà¹ sont effectuées des opérations d'extraction est égale à  25 hectares,  22 714 ,,,  22 714 ,,  148 470 ,  148 470 
5803965,LAFARGE GRANULATS,56211088200015,"Le Fort, Igoville/Alizay",27460,ALIZAY,EURE,NORMANDIE,1.162300,49.312020,4326,7010Z,Activités des sièges sociaux,Extraction à  ciel ouvert et exploitation en carrière lorsque la surperficie du site oà¹ sont effectuées des opérations d'extraction est égale à  25 hectares,,272 520,,272 520,,  148 470 ,  148 470 
55301450,HOLVIA PORC,51040823000017,"162  Rue du bas des bois 162, rue du Bas des Bois",53000,LAVAL,MAYENNE,PAYS-DE-LA-LOIRE,-0.764760,48.051040,,7010Z,Activités des sièges sociaux,Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,,,98 821,98 821,  105 000 ,,  105 000 
3802000,CL DUNKERQUE,89058387500012,7255   PORT 7255,59630,BOURBOURG,NORD,HAUTS-DE-FRANCE,2.179030,50.969200,4326,7010Z,Activités des sièges sociaux,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),,  84 480 ,,  84 480 ,,  44 663 ,  44 663 
5901115,COMPAGNIE FRANCAISE DU PANNEAU,32117789100017,Lieu dit Tonnerre,70320,CORBENAY,HAUTE-SAONE,BOURGOGNE-FRANCHE-COMTE,6.327950,47.889890,2154,7010Z,Activités des sièges sociaux,"Installations industrielles destinées à  la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",  15 361 ,,,  15 361 ,,,
10000149,CHARTRES METROPOLE TRAITEMENT ET VALORISATION,84372141600017,La mare corbonne,28300,MAINVILLIERS,EURE-ET-LOIR,CENTRE,1.443780,48.467240,2154,7010Z,Activités des sièges sociaux,Installations destinées à  l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,  19 894 ,,  455 ,  20 349 ,,,
5701817,LAURENT-PERRIER,33568009600021,32 AVENUE DE CHAMPAGNE DOMAINE LAURENT PIERRIER,51150,TOURS-SUR-MARNE,MARNE,GRAND-EST,4.123050,49.050290,27572,7010Z,Activités des sièges sociaux,,  31 003 ,,,  31 003 ,,,
7206660,SAS SABLIERES DE GOUEX,48142070100049,1 CHEMIN DU DESERT,86350,USSON-DU-POITOU,VIENNE,NOUVELLE-AQUITAINE,0.687550,46.384860,2154,7010Z,Activités des sièges sociaux,,  134 480 ,,,  134 480 ,,,
52203418,COUICLANG,82971582000017,Rue Beau Soleil,22270,JUGON-LES-LACS,COTES-D'ARMOR,BRETAGNE,-2.373160,48.378630,27572,6420Z,Activités des sociétés holding,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  16 326 ,,,  16 326 ,,,
52902594,SOCIETE CIVILE KERHUEL,51954801000015,TREMAGON,29440,PLOUGAR,FINISTERE,BRETAGNE,-4.106210,48.564010,2154,6420Z,Activités des sociétés holding,disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg),  24 621 ,,,  24 621 ,,,
6105217,PRYSMIAN CABLES ET SYSTEMES FRANCE,9575031100284,IMPASSE DES FABRIQUES RTE DE LYON,38230,CHARVIEU-CHAVAGNEUX,ISERE,AUVERGNE-RHONE-ALPES,5.161540,45.749990,27572,9420Z,Activités des syndicats de salariés,,  26 352 ,,,  26 352 ,  3 599 ,  511 212 ,  514 811 
9000296,RMT,15400001201099,QUARTIER COLONEL DIO,68890,MEYENHEIM,HAUT-RHIN,GRAND-EST,7.408210,47.918140,4326,8424Z,Activités d'ordre public et de sécurité,,  118 521 ,,,  118 521 ,  118 521 ,,  118 521 
6104157,HOSPICES CIVILS DE LYON,26690027300019,5 place Arsonval,69003,LYON 3E ARRONDISSEMENT,RHONE,AUVERGNE-RHONE-ALPES,4.879970,45.743390,2154,8610Z,Activités hospitalières,,,,80 776,80 776,  397 147 ,,  397 147 
6104158,HOSPICES CIVILS DE LYON,26690027300019,54 boulevard Pinel,69500,BRON,RHONE,AUVERGNE-RHONE-ALPES,4.897200,45.747890,2154,8610Z,Activités hospitalières,,,,121 210,121 210,  397 147 ,,  397 147 
7001036,CENTRE HOSPITALIER UNIVERSITAIRE DE LILLE,26590671900017,2 AVENUE OSCAR LAMBRET,59000,LILLE,NORD,HAUTS-DE-FRANCE,3.036690,50.612780,2154,8610Z,Activités hospitalières,,,,310 682,310 682,  178 071 ,,  178 071 
10000972,CENTRE HOSPITALIER UNIVERSITAIRE D ORLEANS,26450009100030,14 AVENUE DE L HOPITAL,45000,ORLEANS,LOIRET,CENTRE,1.924390,47.837900,2154,8610Z,Activités hospitalières,,,,172 300,172 300,  172 300 ,,  172 300 
16300261,CENTRE HOSPITALIER UNIVERSITAIRE,26630746100019,58 RUE MONTALEMBERT,63000,CLERMONT-FERRAND,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,3.094080,45.758680,27572,8610Z,Activités hospitalières,,,,152 492,152 492,  152 492 ,,  152 492 
5500382,"CENTRE HOSPITALIER DE SAINT-BRIEUC, PAIMPOL ET TREGUIER",26220009000013,10 RUE MARCEL PROUST CH St-Brieuc 10 rue Marcel Proust,22000,SAINT-BRIEUC,COTES-D'ARMOR,BRETAGNE,-2.747680,48.490440,2154,8610Z,Activités hospitalières,,,,86 403,86 403,  85 625 ,,  85 625 
5402675,CENTRE HOSPITALIER UNIVERSITAIRE DE DIJON,26210007600013,2 BOULEVARD MAL DE LATTRE DE TASSIGNY,21000,DIJON,COTE-D'OR,BOURGOGNE-FRANCHE-COMTE,5.067280,47.298010,27572,8610Z,Activités hospitalières,,  17 705 ,,,  17 705 ,  17 570 ,,  17 570 
6105221,OSIRIS,42238216800017,RUE GASTON MONMOUSSEAU,38150,ROUSSILLON,ISERE,AUVERGNE-RHONE-ALPES,4.799590,45.361600,2154,7490B,"Activités spécialisées, scientifiques et techniques diverses",Centrales thermiques et autres installations de combustion avec un apport thermiques de 50 MW,  28 674 080 ,,  44 790 ,  28 718 870 ,,  26 389 938 ,  26 389 938 
9000144,BA 105 EVREUX,13001371700017,Route de Paris  Route de Paris,27037,EVREUX,EURE,NORMANDIE,1.172080,49.022030,2154,8413Z,Administration publique (tutelle) des activités économiques,,  88 556 ,,,  88 556 ,,  10 000 ,  10 000 
6104223,METROPOLE DE LYON,20004697700019,7  rue de Dle,69007,LYON 7E ARRONDISSEMENT,RHONE,AUVERGNE-RHONE-ALPES,4.837730,45.725150,2154,8411Z,Administration publique générale,Installations destinées à  l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,  7 908 894 ,,,  7 908 894 ,  53 820 ,  69 246 711 ,  69 300 531 
6103676,COMMUNAUTE URBAINE DE LYON,24690024500019,"Station d'epuration, Chemin de barrage Chemin",69310,PIERRE-BENITE,RHONE,AUVERGNE-RHONE-ALPES,4.830020,45.693220,2154,8411Z,Administration publique générale,Installations destinées à  l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,  120 382 ,,,  120 382 ,  82 864 ,  49 358 850 ,  49 441 714 
9076901,COMMUNAUTE URBAINE DE LYON,24690024500019,Chemin Chemin de barrage,69310,PIERRE-BENITE,RHONE,AUVERGNE-RHONE-ALPES,4.834470,45.694300,4326,8411Z,Administration publique générale,Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,  337 129 ,,,  337 129 ,  82 864 ,  49 358 850 ,  49 441 714 
6302144,CC DU PAYS DE CRAON,20004855100010,La Roche,53200,LOIGNE-SUR-MAYENNE,MAYENNE,PAYS-DE-LA-LOIRE,-0.696660,47.864230,2154,8411Z,Administration publique générale,,,  2 311 746 ,,  2 311 746 ,,  127 205 ,  127 205 
6702209,SIVOM DE L'AGGLOMERATION MULHOUSIENNE,24680025400046,1 Route Chalamp,68390,SAUSHEIM,HAUT-RHIN,GRAND-EST,7.402370,47.774430,2154,8411Z,Administration publique générale,Installations destinées à  l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure,  194 632 ,,,  194 632 ,  117 250 ,,  117 250 
3012690,installation de mthanisation - Station d'puration de Sausheim,24680025400046,7  route de Chalamp,68390,SAUSHEIM,HAUT-RHIN,GRAND-EST,7.402320,47.777720,4326,8411Z,Administration publique générale,,  15 695 ,,,  15 695 ,,,
6404705,BMW Autodrome de Miramas,72200096500060,cd5,13800,ISTRES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,4.963210,43.561600,4326,7120B,"Analyses, essais et inspections techniques",,  150 791 ,,,  150 791 ,,  151 141 ,  151 141 
5600197,TANNERIES DU PUY,53394752900012,LA PETITE MER,43770,CHADRAC,HAUTE-LOIRE,AUVERGNE-RHONE-ALPES,3.909360,45.061220,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",,,  144 808 ,,  144 808 ,  144 828 ,,  144 828 
6301099,COMPAGNIE EUROPEENNE DE TANNAGE,34788618600019,ROUTE DE JUVARDEIL,49330,CHATEAUNEUF-SUR-SARTHE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.495460,47.675760,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",Tanneries d'une capacité de traitement de 12 tonnes de produits finis par jour,  134 193 ,,,  134 193 ,  142 633 ,,  142 633 
6102314,TANNERIE D ANNONAY,32929495300032,5 ROUTE DE LA ROCHE PEREANDRE,7100,ANNONAY,ARDECHE,AUVERGNE-RHONE-ALPES,4.675120,45.234460,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",,,,110 192,110 192,  97 382 ,,  97 382 
6802459,TANNERIES PECHDO,39490530100013,PLN COSTE ZI DE LA PLAINE,12100,MILLAU,AVEYRON,OCCITANIE,3.049890,44.091410,2154,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",Tanneries d'une capacité de traitement de 12 tonnes de produits finis par jour,,29 590,332,29 922,  30 620 ,,  30 620 
6102695,TANNERIES ROUX SA,43548013200016,2 RUE BRUNO LARAT,26100,ROMANS-SUR-ISERE,DROME,AUVERGNE-RHONE-ALPES,5.038560,45.049020,27572,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",,  18 188 ,,  500 ,  18 688 ,  25 093 ,,  25 093 
6803638,TANNERIE ARNAL,89103661800017,27 AVENUE DE L'ABBAYE LE MONASTERE SOUS RODEZ,12000,LE MONASTERE,AVEYRON,OCCITANIE,2.577360,44.342930,4326,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",,,  12 872 ,,  12 872 ,  13 874 ,,  13 874 
6103875,TEINTURES ET IMPRESSIONS DE LYON,31156711900020,1960 ROUTE DE FRANS,69400,VILLEFRANCHE-SUR-SAONE,RHONE,AUVERGNE-RHONE-ALPES,4.733950,45.984490,2154,1812Z,Autre imprimerie (labeur),"Usines destinées au prétraitement (opérations de lavage, de blanchiment, de mercerisation) ou à  la teinture de fibres ou de textiles d'une capacité de traitement de 10 tonnes par jour",  117 517 ,,,  117 517 ,,  101 502 ,  101 502 
6102944,SOC IMPRESSION ETOFFES DU GRAND LEMPS,57362122400019,202 CHEMIN DU VIOLET,38690,LE GRAND-LEMPS,ISERE,AUVERGNE-RHONE-ALPES,5.421570,45.407410,2154,1812Z,Autre imprimerie (labeur),,  62 053 ,,,  62 053 ,,  68 902 ,  68 902 
7000855,BONDUELLE EUROPE LONG LIFE,66558007200247,ROUTE DE DOUAI,62159,VAULX-VRAUCOURT,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.891340,50.154720,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  326 774 ,,,  326 774 ,,  5 178 369 ,  5 178 369 
7000646,BONDUELLE EUROPE LONG LIFE,66558007200205,LA WOESTYNE LA WOESTYNE,59173,RENESCURE,NORD,HAUTS-DE-FRANCE,2.373370,50.745780,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  1 308 109 ,,,  1 308 109 ,,  5 178 369 ,  5 178 369 
5102374,BONDUELLE EUROPE LONG LIFE,66558007200197,30 CHAUSSE BRUNEHAUT BATIMENT CONSERVE,80200,ESTREES-MONS,SOMME,HAUTS-DE-FRANCE,3.046260,49.877810,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  2 845 620 ,,,  2 845 620 ,,  5 178 369 ,  5 178 369 
5305929,FLORETTE FRANCE,45135373400085,22 ROUTE DE LA ZONE INDUSTRIELLE,50430,LESSAY,MANCHE,NORMANDIE,-1.544950,49.212890,2154,1039A,Autre transformation et conservation de légumes,,,,86 144,86 144,  619 062 ,  380 366 ,  999 428 
7003188,FLORETTE FRANCE,45135373400028,ZONE D'ACTIV A2 ACTIPOLE,59554,RAILLENCOURT-SAINTE-OLLE,NORD,HAUTS-DE-FRANCE,3.193590,50.196470,2154,1039A,Autre transformation et conservation de légumes,,,,127 792,127 792,  619 062 ,  380 366 ,  999 428 
5500166,GELAGRI-BRETAGNE,30766703000026,01 rue des Coudriers ZI Monplaisir,22600,LOUDEAC,COTES-D'ARMOR,BRETAGNE,-2.759120,48.167230,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),,,680 709,680 709,  637 901 ,,  637 901 
5201479,SUD OUEST LEGUMES ALLIANCE SOLEAL,35246829200037,239 ROUTE CASTANDET RN 124,40270,BORDERES-ET-LAMENSANS,LANDES,NOUVELLE-AQUITAINE,-0.352370,43.776440,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  37 273 ,,,  37 273 ,,  436 148 ,  436 148 
5201616,SUD OUEST LEGUMES ALLIANCE SOLEAL,35246829200029,RUE DU MARASI DOMAINE D'ORX,40530,LABENNE,LANDES,NOUVELLE-AQUITAINE,-1.408890,43.593850,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  376 262 ,,  12 452 ,  388 714 ,,  436 148 ,  436 148 
6400459,LES CRUDETTES,34312758500036,ZAC DE LA PLAINE,13440,CABANNES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,4.953460,43.857860,27572,1039A,Autre transformation et conservation de légumes,,  155 182 ,,,  155 182 ,  66 207 ,  368 358 ,  434 565 
10001289,LES CRUDETTES,34312758500036,SAINT BARTHELEMY ZI,45110,CHATEAUNEUF-SUR-LOIRE,LOIRET,CENTRE,2.200620,47.863380,2154,1039A,Autre transformation et conservation de légumes,,,,256 573,256 573,  66 207 ,  368 358 ,  434 565 
5201604,SOCIETE D'ETUDE DE REALISATION ET D'EXPLOITATION POUR LE TRAITEMENT DU MAIS,30328359200028,519 ROUTE ROYALE,40300,LABATUT,LANDES,NOUVELLE-AQUITAINE,-0.996950,43.544820,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  211 029 ,,,  211 029 ,,  298 952 ,  298 952 
5503567,MIX'BUFFET,41518389600018,ZA DU VAL CORIC ZA,56380,GUER,MORBIHAN,BRETAGNE,-2.142280,47.908000,2154,1039A,Autre transformation et conservation de légumes,,  127 272 ,,,  127 272 ,  37 880 ,  237 938 ,  275 818 
7000666,ARDO-VIOLAINES,41487961900016,CHEMIN DE LA COCHIETTE,62138,VIOLAINES,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.784670,50.549790,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  346 616 ,,,  346 616 ,,  270 581 ,  270 581 
6504594,DAREGAL,96420229500041,ROUTE DE MOIGNY,91490,MILLY-LA-FORET,ESSONNE,ILE-DE-FRANCE,2.457790,48.407020,2154,1039A,Autre transformation et conservation de légumes,,  339 979 ,,,  339 979 ,,  239 946 ,  239 946 
5501252,DAREGAL,96420229500033,ZA DE PENHOAT,29800,SAINT-DIVY,FINISTERE,BRETAGNE,-4.336820,48.466750,2154,1039A,Autre transformation et conservation de légumes,,,,58 146,58 146,,  239 946 ,  239 946 
3802188,TRINATURE FRANCE,85380802000020,476 RUE DE WARDRECQUES,59173,BLARINGHEM,NORD,HAUTS-DE-FRANCE,2.409700,50.691830,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  282 877 ,,,  282 877 ,,  237 992 ,  237 992 
7001033,GREENYARD FROZEN COMINES SAS,53060582300018,SAINTE MARGUERITE,59560,COMINES,NORD,HAUTS-DE-FRANCE,3.010200,50.765390,4326,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),,,278 330,278 330,,  229 478 ,  229 478 
6301581,COOPERATIVE DES PRODUCTEURS LEGUMIERS,32132655500026,173 Rue Gustave Eiffel RUE DE LA SAULAIE ZI,49700,DOUE-LA-FONTAINE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.256800,47.185300,2154,1039A,Autre transformation et conservation de légumes,,  245 217 ,,  140 ,  245 357 ,  218 053 ,,  218 053 
5501786,D'AUCY LE FAOUET,85950029000019,Usine Route de Quimperl BP 21,56320,LE FAOUET,MORBIHAN,BRETAGNE,-3.497860,48.028250,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  166 257 ,  135 380 ,  2 498 ,  304 135 ,,  195 761 ,  195 761 
6401321,CONSERVES FRANCE,70622054800046,BERNERAQUE DOMAINE GRAND FRIGOLET,13150,TARASCON,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,4.662240,43.807020,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  148 980 ,,,  148 980 ,,  122 238 ,  122 238 
5202283,CONSERVES FRANCE,70622054800053,ESCOUTE St Marcel,47140,SAINT-SYLVESTRE-SUR-LOT,LOT-ET-GARONNE,NOUVELLE-AQUITAINE,0.825390,44.407770,2154,1039A,Autre transformation et conservation de légumes,,,465 101,1 699,466 800,,  122 238 ,  122 238 
25300057,FLORETTE MACON,45135373400051,RUE DES POUILLY VINZELLES ESPACE ENTREPRISES LOCHE,71000,MACON,SAONE-ET-LOIRE,BOURGOGNE-FRANCHE-COMTE,4.783710,46.279130,2154,1039A,Autre transformation et conservation de légumes,,,  30 006 ,,  30 006 ,  86 402 ,  34 000 ,  120 402 
10000931,SOCIETE NOUVELLE TERR'LOIRE,51443625200019,49 RUE DE LA SAUGE,45430,CHECY,LOIRET,CENTRE,2.037080,47.897790,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  105 747 ,,,  105 747 ,  45 802 ,  59 945 ,  105 747 
6400537,LOUIS MARTIN PRODUCTION,39479218800010,82 CHEMIN DE LA BUIRE QUARTIER LA PEYROUSE,84170,MONTEUX,VAUCLUSE,PROVENCE-ALPES-COTE-D'AZUR,4.993700,44.039550,2154,1039A,Autre transformation et conservation de légumes,,  80 447 ,,,  80 447 ,  92 107 ,,  92 107 
6400508,PROVENCE IQF,53982241100010,2 IMPASSE CHARLES TELLIER,84000,AVIGNON,VAUCLUSE,PROVENCE-ALPES-COTE-D'AZUR,4.836690,43.935390,4326,1039A,Autre transformation et conservation de légumes,,  87 564 ,,,  87 564 ,  83 763 ,,  83 763 
18300036,FLORETTE FOOD SERVICE FRANCE,45135373400069,ROUTE DE SAINTE MARIE,66440,TORREILLES,PYRENEES-ORIENTALES,OCCITANIE,2.992440,42.754620,2154,1039A,Autre transformation et conservation de légumes,,  77 700 ,,,  77 700 ,,  81 474 ,  81 474 
6302127,AROMES DE CHACE,48328275200011,RUE EMILE LANDAIS,49400,CHACE,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,-0.068530,47.214520,2154,1039A,Autre transformation et conservation de légumes,,  47 975 ,,,  47 975 ,  67 080 ,,  67 080 
5100430,ELCHAIS SAS,34537860800011,LE MONT DE MONCEAU MARCHAIS,2350,MARCHAIS,AISNE,HAUTS-DE-FRANCE,3.827860,49.573340,2154,1039A,Autre transformation et conservation de légumes,,  72 810 ,,,  72 810 ,,  64 629 ,  64 629 
5702726,BONDUELLE TRAITEUR INTERNATIONAL,95780241600033,ROUTE N 60,10160,SAINT-BENOIST-SUR-VANNE,AUBE,GRAND-EST,3.670470,48.233830,2154,1039A,Autre transformation et conservation de légumes,,,,75 223,75 223,,  57 545 ,  57 545 
10000793,DANIEL ALLAIRE SAS,32290299000017,LIEU-DIT LE BOURG Saint Aignan des Gus,45460,BRAY-EN-VAL,LOIRET,CENTRE,2.329540,47.836600,2154,1039A,Autre transformation et conservation de légumes,,  126 688 ,,,  126 688 ,,  42 799 ,  42 799 
10001318,D'AUCY ORLEANS,8568078300017,26 AVENUE GEORGES POMPIDOU,45380,LA CHAPELLE-SAINT-MESMIN,LOIRET,CENTRE,1.824820,47.887610,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  442 502 ,,,  442 502 ,  23 956 ,,  23 956 
10001496,ROCAL,31873457100025,6 ROUTE DE LAZY 6 A 12,45730,SAINT-BENOIT-SUR-LOIRE,LOIRET,CENTRE,2.313400,47.793410,2154,1039A,Autre transformation et conservation de légumes,,  137 727 ,,,  137 727 ,,  20 339 ,  20 339 
16400436,SOC NOUVELLE DES ETS ROCHIAS,33943848300036,LAVAUR PARC TECHNOLOGIQUE,63500,LE BROC,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,3.275550,45.512580,2154,1039A,Autre transformation et conservation de légumes,,  19 091 ,,,  19 091 ,,,
10005550,EURO 5,52875804800011,3 CHEMIN DE TIZY,45730,SAINT-BENOIT-SUR-LOIRE,LOIRET,CENTRE,2.322210,47.817730,2154,1039A,Autre transformation et conservation de légumes,,  30 906 ,,,  30 906 ,,,
5202111,D'AUCY CASTELMORON,91668003600024,1306 ROUTE DE SAINT ETIENNE DE FOUGERES,47260,CASTELMORON-SUR-LOT,LOT-ET-GARONNE,NOUVELLE-AQUITAINE,0.495540,44.404080,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  24 402 ,,,  24 402 ,,,
10000902,BTG BOUTHEGOURD,44517660500019,16 ROUTE DE LAZY,45730,SAINT-BENOIT-SUR-LOIRE,LOIRET,CENTRE,2.314630,47.791840,2154,1039A,Autre transformation et conservation de légumes,,  75 803 ,,,  75 803 ,,,
5501318,CIE GEN PROD ALIMENTAIRES PENY,37578164800015,PONT HELLEC,29380,SAINT-THURIEN,FINISTERE,BRETAGNE,-3.652540,47.955000,2154,1039A,Autre transformation et conservation de légumes,matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),  96 448 ,  169 470 ,,  265 918 ,,,
52400144,TOMATES D'AQUITAINE SAS,43476086400026,35 ROUTE PIERRE PINSON,24100,BERGERAC,DORDOGNE,NOUVELLE-AQUITAINE,0.454130,44.850930,2154,1039A,Autre transformation et conservation de légumes,,  111 615 ,,,  111 615 ,,,
